Num_ID,Gene_ID,transcript_ID,# of transcripts
5664,WBGene00007949,['C35A5.5.1'],1
5665,WBGene00007950,"['C35A5.6a.1', 'C35A5.6b.1']",2
5666,WBGene00007951,['C35A5.7.1'],1
5667,WBGene00007952,['C35A5.8.1'],1
5668,WBGene00007953,['C35A5.9.1'],1
5669,WBGene00007954,['C35C5.2.1'],1
5670,WBGene00007955,"['C35C5.3a.1', 'C35C5.3b.1']",2
5671,WBGene00007956,['C35C5.6.1'],1
5672,WBGene00007957,"['C35C5.8a.1', 'C35C5.8b.1', 'C35C5.8b.2', 'C35C5.8b.3']",4
5673,WBGene00007958,"['C35C5.9.1', 'C35C5.9.2']",2
5674,WBGene00007959,"['C35C5.10a.1', 'C35C5.10b.1']",2
5675,WBGene00007960,"['C35D6.3.1', 'C35D6.3.2']",2
5676,WBGene00007961,['C35D6.4.1'],1
5677,WBGene00007963,['C36A4.1.1'],1
5678,WBGene00007964,['C36A4.2.1'],1
5679,WBGene00007965,['C36A4.4.1'],1
5680,WBGene00007966,['C36A4.5.1'],1
5681,WBGene00007967,['C36A4.6.1'],1
5682,WBGene00007969,"['C36A4.9a.1', 'C36A4.9b.1']",2
5683,WBGene00007970,"['C36A4.10.1', 'C36A4.10.2', 'C36A4.10.3', 'C36A4.10.4', 'C36A4.10.5', 'C36A4.10.6', 'C36A4.10.7']",7
5684,WBGene00007971,['C36B1.3.1'],1
5685,WBGene00007972,['C36B1.5.1'],1
5686,WBGene00007973,"['C36B1.6a.1', 'C36B1.6b.1']",2
5687,WBGene00007974,['C36B1.7.1'],1
5688,WBGene00007975,"['C36B1.8a.1', 'C36B1.8b.1', 'C36B1.8c.1']",3
5689,WBGene00007976,['C36B1.9.1'],1
5690,WBGene00007977,['C36B1.10.1'],1
5691,WBGene00007978,['C36B1.11.1'],1
5692,WBGene00007979,"['C36B1.12a.1', 'C36B1.12a.2', 'C36B1.12b.1', 'C36B1.12c.1', 'C36B1.12c.2']",5
5693,WBGene00007980,['C36E8.1.1'],1
5694,WBGene00007981,['C36E8.2.1'],1
5695,WBGene00007982,['C36E8.3.1'],1
5696,WBGene00007983,['C36E8.4.1'],1
5697,WBGene00007984,['C36F7.1.1'],1
5698,WBGene00007985,"['C36F7.2.1', 'C36F7.2.2']",2
5699,WBGene00007986,['C36F7.5.1'],1
5700,WBGene00007987,['C36H8.1.1'],1
5701,WBGene00007988,['C37A5.1.1'],1
5702,WBGene00007989,['C37A5.2.1'],1
5703,WBGene00007990,['C37A5.4.1'],1
5704,WBGene00007991,['C37A5.7.1'],1
5705,WBGene00007992,['C37A5.8.1'],1
5706,WBGene00007993,"['C37E2.1.1', 'C37E2.1.2']",2
5707,WBGene00007994,['C37E2.2a.1'],1
5708,WBGene00007995,['C37E2.3.1'],1
5709,WBGene00007996,['C38C6.3.1'],1
5710,WBGene00007997,['C38C6.4.1'],1
5711,WBGene00007999,['C38C6.6.1'],1
5712,WBGene00008000,['C38C10.2.1'],1
5713,WBGene00008001,['C38C10.3.1'],1
5714,WBGene00008002,['C38C10.6.1'],1
5715,WBGene00008003,['C38D4.1a.1'],1
5716,WBGene00008005,['C38D4.4.1'],1
5717,WBGene00008006,"['C38D4.5a.1', 'C38D4.5b.1', 'C38D4.5c.1']",3
5718,WBGene00008007,['C38D4.7.1'],1
5719,WBGene00008008,['C38D4.9.1'],1
5720,WBGene00008009,['C38D9.1.1'],1
5721,WBGene00008010,"['C38D9.2.1', 'C38D9.2.2', 'C38D9.2.3', 'C38D9.2.4']",4
5722,WBGene00008012,['C38D9.4.1'],1
5723,WBGene00008014,['C38D9.6.1'],1
5724,WBGene00008015,['C38D9.7.1'],1
5725,WBGene00008016,['C38D9.8.1'],1
5726,WBGene00008017,['C38D9.9.1'],1
5727,WBGene00008018,"['C38H2.1a.1', 'C38H2.1b.1']",2
5728,WBGene00008019,['C38H2.2.1'],1
5729,WBGene00008020,['C38H2.3.1'],1
5730,WBGene00008021,['C39B10.1.1'],1
5731,WBGene00008022,"['C39B10.2a.1', 'C39B10.2b.1', 'C39B10.2c.1', 'C39B10.2d.1', 'C39B10.2e.1', 'C39B10.2f.1', 'C39B10.2g.1', 'C39B10.2h.1', 'C39B10.2i.1', 'C39B10.2j.1']",10
5732,WBGene00008023,['C39B10.3.1'],1
5733,WBGene00008024,['C39B10.4.1'],1
5734,WBGene00008025,['C39B10.5.1'],1
5735,WBGene00008027,['C39E9.2.1'],1
5736,WBGene00008028,['C39E9.4.1'],1
5737,WBGene00008029,['C39E9.5.1'],1
5738,WBGene00008030,['C39E9.6.1'],1
5739,WBGene00008031,"['C39E9.7.1', 'C39E9.7.2']",2
5740,WBGene00008032,"['C39E9.8a.1', 'C39E9.8b.1', 'C39E9.8c.1', 'C39E9.8d.1', 'C39E9.8e.1', 'C39E9.8f.1', 'C39E9.8g.1']",7
5741,WBGene00008033,['C39E9.10.1'],1
5742,WBGene00008034,['C39E9.11.1'],1
5743,WBGene00008035,['C39E9.12.1'],1
5744,WBGene00008036,['C40C9.3.1'],1
5745,WBGene00008037,"['C40C9.4a.1', 'C40C9.4b.1']",2
5746,WBGene00008039,['C40H1.3.1'],1
5747,WBGene00008040,['C40H1.5.1'],1
5748,WBGene00008041,['C40H1.6.1'],1
5749,WBGene00008042,"['C40H1.7a.1', 'C40H1.7b.1']",2
5750,WBGene00008043,['C40H1.8.1'],1
5751,WBGene00008044,['C40H1.9.1'],1
5752,WBGene00008045,"['C40H5.2a.1', 'C40H5.2b.1', 'C40H5.2c.1']",3
5753,WBGene00008047,['C40H5.4.1'],1
5754,WBGene00008050,['C41C4.1.1'],1
5755,WBGene00008051,['C41C4.3.1'],1
5756,WBGene00008052,"['C41C4.7a.1', 'C41C4.7b.1']",2
5757,WBGene00008053,['C41C4.8.1'],1
5758,WBGene00008054,['C41C4.9.1'],1
5759,WBGene00008056,['C41G6.5.1'],1
5760,WBGene00008057,['C41G6.6.1'],1
5761,WBGene00008058,['C41G6.12.1'],1
5762,WBGene00008059,['C41G6.13.1'],1
5763,WBGene00008061,['C41G7.3.1'],1
5764,WBGene00008062,['C41G7.4.1'],1
5765,WBGene00008063,['C41G7.6.1'],1
5766,WBGene00008064,['C41G7.7.1'],1
5767,WBGene00008065,"['C43C3.2b.1', 'C43C3.2c.1', 'C43C3.2e.1', 'C43C3.2g.1']",4
5768,WBGene00008066,['C43D7.2.1'],1
5769,WBGene00008067,['C43D7.4.1'],1
5770,WBGene00008068,['C43D7.5.1'],1
5771,WBGene00008069,['C43D7.7.1'],1
5772,WBGene00008070,['C43D7.8.1'],1
5773,WBGene00008071,['C43D7.9.1'],1
5774,WBGene00008072,['C43F9.4a.1'],1
5775,WBGene00008073,['C43F9.5.1'],1
5776,WBGene00008074,['C43F9.6.1'],1
5777,WBGene00008075,['C43F9.7.1'],1
5778,WBGene00008076,"['C43F9.9.1', 'C43F9.9.2']",2
5779,WBGene00008077,['C43F9.10.1'],1
5780,WBGene00008078,['C44B9.1.1'],1
5781,WBGene00008079,['C44B9.2.1'],1
5782,WBGene00008080,['C44B9.3.1'],1
5783,WBGene00008081,"['C44B9.4.1', 'C44B9.4.2']",2
5784,WBGene00008082,['C44B9.5.1'],1
5785,WBGene00008084,['C44C10.3.1'],1
5786,WBGene00008085,['C44C10.4.1'],1
5787,WBGene00008086,['C44C10.5.1'],1
5788,WBGene00008088,['C44C10.7.1'],1
5789,WBGene00008089,"['C44C10.9a.1', 'C44C10.9b.1', 'C44C10.9c.1', 'C44C10.9d.1', 'C44C10.9e.1']",5
5790,WBGene00008090,['C44C10.10.1'],1
5791,WBGene00008091,['C44F1.1.1'],1
5792,WBGene00008092,['C44F1.2.1'],1
5793,WBGene00008093,['C44H4.1.1'],1
5794,WBGene00008094,['C44H4.4.1'],1
5795,WBGene00008095,['C44H4.6.1'],1
5796,WBGene00008096,['C44H4.8.1'],1
5797,WBGene00008097,['C44H9.1.1'],1
5798,WBGene00008099,['C44H9.4.1'],1
5799,WBGene00008100,"['C44H9.5a.1', 'C44H9.5b.1']",2
5800,WBGene00008101,"['C44H9.6.1', 'C44H9.6.2', 'C44H9.6.3']",3
5801,WBGene00008102,"['C44H9.7a.1', 'C44H9.7b.1']",2
5802,WBGene00008105,['C45B11.2.1'],1
5803,WBGene00008106,['C45B11.5.1'],1
5804,WBGene00008107,['C45G3.1.1'],1
5805,WBGene00008110,['C46C2.2.1'],1
5806,WBGene00008111,['C46C2.3.1'],1
5807,WBGene00008113,['C46C2.5.1'],1
5808,WBGene00008114,"['C46C2.6a.1', 'C46C2.6b.1', 'C46C2.6c.1']",3
5809,WBGene00008117,"['C46F11.2a.1', 'C46F11.2b.1', 'C46F11.2b.2']",3
5810,WBGene00008118,['C46F11.3.1'],1
5811,WBGene00008119,['C46F11.4.1'],1
5812,WBGene00008120,"['C46F11.5a.1', 'C46F11.5b.1']",2
5813,WBGene00008121,['C46F11.6.1'],1
5814,WBGene00008122,['C47A4.1.1'],1
5815,WBGene00008123,"['C47A4.2a.1', 'C47A4.2b.1', 'C47A4.2c.1']",3
5816,WBGene00008124,"['C47A4.3.1', 'C47A4.3.2']",2
5817,WBGene00008125,['C47A4.5.1'],1
5818,WBGene00008126,['C47A10.4.1'],1
5819,WBGene00008127,"['C47A10.5a.1', 'C47A10.5b.1']",2
5820,WBGene00008128,['C47A10.6.1'],1
5821,WBGene00008129,['C47A10.12.1'],1
5822,WBGene00008130,['C47B2.1.1'],1
5823,WBGene00008131,"['C47B2.2.1', 'C47B2.2.2']",2
5824,WBGene00008132,"['C47B2.6a.1', 'C47B2.6a.2', 'C47B2.6b.1', 'C47B2.6b.2']",4
5825,WBGene00008133,"['C47B2.7a.1', 'C47B2.7b.1']",2
5826,WBGene00008134,"['C47B2.9.1', 'C47B2.9.2', 'C47B2.9.3']",3
5827,WBGene00008136,['C47D12.2.1'],1
5828,WBGene00008137,"['C47D12.3a.1', 'C47D12.3b.1', 'C47D12.3b.2']",3
5829,WBGene00008138,['C47D12.4.1'],1
5830,WBGene00008139,['C47D12.5.1'],1
5831,WBGene00008140,"['C47D12.8.1', 'C47D12.8.2']",2
5832,WBGene00008141,['C47E8.1.1'],1
5833,WBGene00008142,['C47E8.3.1'],1
5834,WBGene00008143,"['C47E8.4a.1', 'C47E8.4b.1', 'C47E8.4c.1']",3
5835,WBGene00008144,['C47E8.6.1'],1
5836,WBGene00008145,"['C47E8.8a.1', 'C47E8.8b.1', 'C47E8.8c.1', 'C47E8.8d.1']",4
5837,WBGene00008146,"['C47E8.9a.1', 'C47E8.9b.1']",2
5838,WBGene00008147,"['C47E12.2.1', 'C47E12.2.2']",2
5839,WBGene00008148,"['C47E12.3a.1', 'C47E12.3b.1']",2
5840,WBGene00008149,"['C47E12.4a.1', 'C47E12.4c.1', 'C47E12.4d.1']",3
5841,WBGene00008150,['C47E12.6.1'],1
5842,WBGene00008151,['C47E12.7.1'],1
5843,WBGene00008152,['C47E12.9.1'],1
5844,WBGene00008153,"['C47E12.10a.1', 'C47E12.10b.1']",2
5845,WBGene00008154,"['C47E12.11a.1', 'C47E12.11b.1']",2
5846,WBGene00008155,['C47E12.12.1'],1
5847,WBGene00008156,['C47E12.13a.1'],1
5848,WBGene00008157,['C47F8.1.1'],1
5849,WBGene00008158,['C47F8.2.1'],1
5850,WBGene00008159,['C47F8.3.1'],1
5851,WBGene00008160,['C47F8.4.1'],1
5852,WBGene00008161,['C47F8.5.1'],1
5853,WBGene00008162,['C47F8.6.1'],1
5854,WBGene00008163,['C47F8.7.1'],1
5855,WBGene00008164,['C47G2.3.1'],1
5856,WBGene00008165,['C47G2.4.1'],1
5857,WBGene00008166,"['C47G2.5a.1', 'C47G2.5b.1', 'C47G2.5c.1']",3
5858,WBGene00008167,['C48B4.1.1'],1
5859,WBGene00008168,['C48B4.3.1'],1
5860,WBGene00008169,['C48B4.6.1'],1
5861,WBGene00008170,['C48B4.7.1'],1
5862,WBGene00008171,"['C48B4.8a.1', 'C48B4.8b.1']",2
5863,WBGene00008172,"['C48B4.9.1', 'C48B4.9.2']",2
5864,WBGene00008173,['C48B4.10.1'],1
5865,WBGene00008174,['C48B4.11.1'],1
5866,WBGene00008175,"['C48B4.12a.1', 'C48B4.12b.1']",2
5867,WBGene00008176,['C48B4.13.1'],1
5868,WBGene00008177,"['C48D1.1a.1', 'C48D1.1b.1']",2
5869,WBGene00008178,"['C48D1.5c.1', 'C48D1.5d.1', 'C48D1.5e.1', 'C48D1.5f.1']",4
5870,WBGene00008180,['C48D5.3.1'],1
5871,WBGene00008183,"['C48G7.3a.1', 'C48G7.3d.1', 'C48G7.3f.1', 'C48G7.3g.1', 'C48G7.3h.1', 'C48G7.3i.1', 'C48G7.3j.1', 'C48G7.3k.1', 'C48G7.3l.1']",9
5872,WBGene00008184,['C49A1.1.1'],1
5873,WBGene00008185,"['C49A1.2a.1', 'C49A1.2b.1']",2
5874,WBGene00008186,['C49A1.3.1'],1
5875,WBGene00008187,['C49A1.5.1'],1
5876,WBGene00008188,['C49A1.6.1'],1
5877,WBGene00008190,['C49A1.9.1'],1
5878,WBGene00008191,['C49A1.10.1'],1
5879,WBGene00008194,"['C49C3.4a.1', 'C49C3.4b.1', 'C49C3.4c.1']",3
5880,WBGene00008195,"['C49C3.5.1', 'C49C3.5.2']",2
5881,WBGene00008196,['C49C3.6.1'],1
5882,WBGene00008197,"['C49C3.7.1', 'C49C3.7.2']",2
5883,WBGene00008198,"['C49C3.8a.1', 'C49C3.8b.1']",2
5884,WBGene00008199,['C49C3.9.1'],1
5885,WBGene00008200,"['C49C3.10a.1', 'C49C3.10b.1']",2
5886,WBGene00008201,['C49C3.11.1'],1
5887,WBGene00008202,['C49C3.12.1'],1
5888,WBGene00008203,['C49C3.13.1'],1
5889,WBGene00008204,['C49C3.15.1'],1
5890,WBGene00008205,"['C49F5.1.1', 'C49F5.1.2', 'C49F5.1.3']",3
5891,WBGene00008206,['C49F5.2.1'],1
5892,WBGene00008207,['C49F5.3.1'],1
5893,WBGene00008208,['C49F5.4.1'],1
5894,WBGene00008209,['C49F5.5.1'],1
5895,WBGene00008210,['C49F5.6.1'],1
5896,WBGene00008211,['C49F5.7.1'],1
5897,WBGene00008212,['C49F5.8.1'],1
5898,WBGene00008213,['C49F8.1.1'],1
5899,WBGene00008214,['C49F8.2.1'],1
5900,WBGene00008215,['C49F8.3.1'],1
5901,WBGene00008216,['C49G9.1.1'],1
5902,WBGene00008217,['C50B6.1.1'],1
5903,WBGene00008218,['C50B6.2.1'],1
5904,WBGene00008219,"['C50B6.3a.1', 'C50B6.3b.1']",2
5905,WBGene00008220,['C50B6.7.1'],1
5906,WBGene00008221,"['C50B6.8a.1', 'C50B6.8a.2', 'C50B6.8b.1']",3
5907,WBGene00008222,['C50B6.9.1'],1
5908,WBGene00008223,['C50B6.11.1'],1
5909,WBGene00008224,['C50B8.1.1'],1
5910,WBGene00008225,['C50B8.3.1'],1
5911,WBGene00008226,['C50B8.4.1'],1
5912,WBGene00008227,['C50B8.5.1'],1
5913,WBGene00008228,['C50B8.6.1'],1
5914,WBGene00008229,['C50F4.1.1'],1
5915,WBGene00008230,['C50F4.2.1'],1
5916,WBGene00008231,['C50F4.3.1'],1
5917,WBGene00008232,['C50F4.4.1'],1
5918,WBGene00008233,['C50F4.8.1'],1
5919,WBGene00008234,['C50F4.9.1'],1
5920,WBGene00008235,['C50F4.10.1'],1
5921,WBGene00008236,['C50F4.12.1'],1
5922,WBGene00008237,"['C50F4.14a.1', 'C50F4.14b.1']",2
5923,WBGene00008238,['C50F4.16.1'],1
5924,WBGene00008239,"['C50H2.1a.1', 'C50H2.1b.1']",2
5925,WBGene00008240,['C50H2.4a.1'],1
5926,WBGene00008241,['C50H2.5.1'],1
5927,WBGene00008242,['C50H2.6.1'],1
5928,WBGene00008243,['C50H2.7.1'],1
5929,WBGene00008244,['C50H2.10.1'],1
5930,WBGene00008245,['C50H2.12.1'],1
5931,WBGene00008246,['C50H2.13.1'],1
5932,WBGene00008247,"['C51E3.1.1', 'C51E3.1.2']",2
5933,WBGene00008248,['C51E3.2.1'],1
5934,WBGene00008249,['C51E3.3.1'],1
5935,WBGene00008250,['C51E3.4.1'],1
5936,WBGene00008251,['C51E3.5.1'],1
5937,WBGene00008252,['C51E3.6.1'],1
5938,WBGene00008254,"['C51E3.9a.1', 'C51E3.9b.1']",2
5939,WBGene00008255,"['C51E3.10a.1', 'C51E3.10b.1', 'C51E3.10c.1']",3
5940,WBGene00008256,['C52A11.2.1'],1
5941,WBGene00008257,['C52A11.3.1'],1
5942,WBGene00008258,['C52E4.5.1'],1
5943,WBGene00008259,['C52E4.7.1'],1
5944,WBGene00008260,['C52G5.2.1'],1
5945,WBGene00008261,['C52G5.3.1'],1
5946,WBGene00008262,"['C53A5.1.1', 'C53A5.1.2']",2
5947,WBGene00008263,['C53A5.2.1'],1
5948,WBGene00008265,"['C53A5.5a.1', 'C53A5.5b.1']",2
5949,WBGene00008266,"['C53A5.6a.1', 'C53A5.6b.1']",2
5950,WBGene00008267,['C53A5.9.1'],1
5951,WBGene00008268,['C53A5.10.1'],1
5952,WBGene00008269,['C53A5.11.1'],1
5953,WBGene00008270,"['C53A5.13a.1', 'C53A5.13b.1']",2
5954,WBGene00008271,['C53B4.1.1'],1
5955,WBGene00008272,['C53B4.2.1'],1
5956,WBGene00008273,"['C53B4.3.1', 'C53B4.3.2']",2
5957,WBGene00008274,"['C53B4.4a.1', 'C53B4.4b.1', 'C53B4.4d.1', 'C53B4.4e.1', 'C53B4.4f.1', 'C53B4.4g.1', 'C53B4.4h.1', 'C53B4.4i.1', 'C53B4.4j.1', 'C53B4.4k.1', 'C53B4.4l.1']",11
5958,WBGene00008275,"['C53B4.6a.1', 'C53B4.6b.1']",2
5959,WBGene00008277,['C53B4.8.1'],1
5960,WBGene00008278,"['C53C7.1a.1', 'C53C7.1a.2', 'C53C7.1b.1']",3
5961,WBGene00008279,['C53C7.3.1'],1
5962,WBGene00008280,['C53D6.3.1'],1
5963,WBGene00008281,"['C53D6.4a.1', 'C53D6.4b.1']",2
5964,WBGene00008283,"['C53D6.6.1', 'C53D6.6.2']",2
5965,WBGene00008284,['C53D6.7.1'],1
5966,WBGene00008285,['C53D6.8.1'],1
5967,WBGene00008286,['C54C6.4a.1'],1
5968,WBGene00008287,['C54C6.5.1'],1
5969,WBGene00008288,['C54C6.6.1'],1
5970,WBGene00008289,['C54C8.1.1'],1
5971,WBGene00008290,['C54C8.2.1'],1
5972,WBGene00008291,['C54C8.3.1'],1
5973,WBGene00008292,['C54C8.4.1'],1
5974,WBGene00008293,['C54C8.5.1'],1
5975,WBGene00008294,['C54C8.7.1'],1
5976,WBGene00008295,['C54C8.9.1'],1
5977,WBGene00008296,['C54D10.1.1'],1
5978,WBGene00008297,['C54D10.2.1'],1
5979,WBGene00008298,['C54D10.3.1'],1
5980,WBGene00008299,['C54D10.4.1'],1
5981,WBGene00008300,['C54D10.5.1'],1
5982,WBGene00008301,['C54D10.7.1'],1
5983,WBGene00008302,"['C54D10.8a.1', 'C54D10.8b.1']",2
5984,WBGene00008303,['C54D10.9.1'],1
5985,WBGene00008304,['C54D10.10.1'],1
5986,WBGene00008307,"['C54E10.2a.1', 'C54E10.2b.1']",2
5987,WBGene00008308,['C54E10.3.1'],1
5988,WBGene00008309,['C54E10.5.1'],1
5989,WBGene00008310,['C54E10.6.1'],1
5990,WBGene00008311,"['C54G4.1a.1', 'C54G4.1b.1', 'C54G4.1c.1', 'C54G4.1d.1']",4
5991,WBGene00008312,['C54G4.2.1'],1
5992,WBGene00008313,['C54G4.3.1'],1
5993,WBGene00008314,['C54G4.4.1'],1
5994,WBGene00008315,['C54G4.5.1'],1
5995,WBGene00008316,['C54G4.6.1'],1
5996,WBGene00008317,"['C54G4.7.1', 'C54G4.7.2', 'C54G4.7.3']",3
5997,WBGene00008318,['C54G4.9.1'],1
5998,WBGene00008319,['C54G10.1.1'],1
5999,WBGene00008320,"['C54G10.4a.1', 'C54G10.4a.2', 'C54G10.4b.1', 'C54G10.4b.2', 'C54G10.4c.1']",5
6000,WBGene00008321,['C55A1.1.1'],1
6001,WBGene00008322,['C55A1.4.1'],1
6002,WBGene00008323,['C55A1.6.1'],1
6003,WBGene00008324,['C55A1.7.1'],1
6004,WBGene00008326,['C55A1.11.1'],1
6005,WBGene00008327,['C55A1.12.1'],1
6006,WBGene00008330,"['C55A6.1.1', 'C55A6.1.2', 'C55A6.1.3']",3
6007,WBGene00008331,"['C55A6.2a.1', 'C55A6.2b.1']",2
6008,WBGene00008332,"['C55A6.3.1', 'C55A6.3.2']",2
6009,WBGene00008333,['C55A6.4.1'],1
6010,WBGene00008334,['C55A6.5.1'],1
6011,WBGene00008335,['C55A6.6.1'],1
6012,WBGene00008336,['C55A6.7.1'],1
6013,WBGene00008338,['C55A6.9.1'],1
6014,WBGene00008339,"['C55A6.10a.1', 'C55A6.10b.1', 'C55A6.10c.1']",3
6015,WBGene00008340,['C55A6.11.1'],1
6016,WBGene00008341,"['C56A3.2a.1', 'C56A3.2b.1']",2
6017,WBGene00008342,"['C56A3.3a.1', 'C56A3.3b.1', 'C56A3.3c.1', 'C56A3.3d.1']",4
6018,WBGene00008343,"['C56A3.4a.1', 'C56A3.4b.1']",2
6019,WBGene00008344,['C56A3.5.1'],1
6020,WBGene00008345,"['C56A3.6a.1', 'C56A3.6b.1', 'C56A3.6c.1', 'C56A3.6d.1', 'C56A3.6e.1', 'C56A3.6f.1']",6
6021,WBGene00008346,"['C56A3.8a.1', 'C56A3.8a.2', 'C56A3.8c.1', 'C56A3.8c.2']",4
6022,WBGene00008348,"['C56G7.3a.1', 'C56G7.3b.1', 'C56G7.3c.1']",3
6023,WBGene00008352,['cTel54X.1.1'],1
6024,WBGene00008353,['D1025.1.1'],1
6025,WBGene00008354,['D1025.2.1'],1
6026,WBGene00008355,['D1025.3.1'],1
6027,WBGene00008356,['D1025.4.1'],1
6028,WBGene00008357,['D1025.6.1'],1
6029,WBGene00008358,['D1025.7.1'],1
6030,WBGene00008359,['D1025.8.1'],1
6031,WBGene00008360,['D1025.9.1'],1
6032,WBGene00008361,['D1043.1.1'],1
6033,WBGene00008362,"['D1046.1a.1', 'D1046.1a.2', 'D1046.1a.3', 'D1046.1a.4', 'D1046.1a.5', 'D1046.1a.6', 'D1046.1b.1', 'D1046.1c.1', 'D1046.1c.2', 'D1046.1c.3', 'D1046.1c.4', 'D1046.1c.5', 'D1046.1e.1']",13
6034,WBGene00008363,['D1046.2.1'],1
6035,WBGene00008364,['D1046.3.1'],1
6036,WBGene00008365,['D1046.4.1'],1
6037,WBGene00008366,"['D1046.5a.1', 'D1046.5b.1']",2
6038,WBGene00008367,['D1053.2.1'],1
6039,WBGene00008368,"['D1053.3.1', 'D1053.3.2']",2
6040,WBGene00008369,['D1053.4.1'],1
6041,WBGene00008370,['D1054.1.1'],1
6042,WBGene00008371,"['D1054.3a.1', 'D1054.3b.1']",2
6043,WBGene00008372,['D1054.5.1'],1
6044,WBGene00008375,['D1054.8.1'],1
6045,WBGene00008376,"['D1054.9a.1', 'D1054.9b.1', 'D1054.9c.1', 'D1054.9d.1', 'D1054.9e.1', 'D1054.9f.1', 'D1054.9g.1', 'D1054.9h.1', 'D1054.9i.1']",9
6046,WBGene00008377,['D1054.10.1'],1
6047,WBGene00008378,['D1054.11.1'],1
6048,WBGene00008379,"['D1054.13a.1', 'D1054.13b.1']",2
6049,WBGene00008380,['D1054.14.1'],1
6050,WBGene00008381,['D1081.3.1'],1
6051,WBGene00008382,['D1081.4.1'],1
6052,WBGene00008383,['D1081.5.1'],1
6053,WBGene00008384,"['D1081.6.1', 'D1081.6.2']",2
6054,WBGene00008385,['D1081.7.1'],1
6055,WBGene00008386,['D1081.8.1'],1
6056,WBGene00008387,['D1081.9.1'],1
6057,WBGene00008388,['D1086.1.1'],1
6058,WBGene00008389,"['D1086.2a.1', 'D1086.2b.1']",2
6059,WBGene00008390,['D1086.3.1'],1
6060,WBGene00008392,['D1086.5.1'],1
6061,WBGene00008393,['D1086.6.1'],1
6062,WBGene00008394,['D1086.7.1'],1
6063,WBGene00008395,"['D1086.8a.1', 'D1086.8b.1']",2
6064,WBGene00008396,['D1086.9.1'],1
6065,WBGene00008397,['D2005.1.1'],1
6066,WBGene00008398,['D2005.3.1'],1
6067,WBGene00008399,"['D2005.4.1', 'D2005.4.2', 'D2005.4.3']",3
6068,WBGene00008400,['D2005.5.1'],1
6069,WBGene00008401,['D2005.6.1'],1
6070,WBGene00008402,['D2013.2.1'],1
6071,WBGene00008403,['D2013.3.1'],1
6072,WBGene00008404,['D2013.6.1'],1
6073,WBGene00008405,['D2013.9.1'],1
6074,WBGene00008407,"['D2023.3a.1', 'D2023.3b.1']",2
6075,WBGene00008408,['D2023.4.1'],1
6076,WBGene00008409,['D2023.5.1'],1
6077,WBGene00008410,['D2023.6.1'],1
6078,WBGene00008411,['D2030.1.1'],1
6079,WBGene00008412,"['D2030.2a.1', 'D2030.2a.2', 'D2030.2b.1']",3
6080,WBGene00008413,['D2030.3.1'],1
6081,WBGene00008414,['D2030.4.1'],1
6082,WBGene00008415,['D2030.5.1'],1
6083,WBGene00008417,['D2030.7.1'],1
6084,WBGene00008418,"['D2030.8.1', 'D2030.8.2']",2
6085,WBGene00008419,"['D2030.9a.1', 'D2030.9a.2', 'D2030.9b.1', 'D2030.9c.1', 'D2030.9d.1', 'D2030.9e.1']",6
6086,WBGene00008420,"['D2030.11.1', 'D2030.11.2']",2
6087,WBGene00008421,"['D2030.12.1', 'D2030.12.2']",2
6088,WBGene00008422,['D2045.2.1'],1
6089,WBGene00008423,['D2045.5.1'],1
6090,WBGene00008424,"['D2045.7.1', 'D2045.7.2']",2
6091,WBGene00008425,['D2045.8.1'],1
6092,WBGene00008426,"['D2045.9.1', 'D2045.9.2', 'D2045.9.3']",3
6093,WBGene00008427,['D2085.2.1'],1
6094,WBGene00008428,['D2085.3.1'],1
6095,WBGene00008429,['D2085.4.1'],1
6096,WBGene00008430,"['D2085.5a.1', 'D2085.5b.1', 'D2085.5b.2', 'D2085.5b.3', 'D2085.5b.4', 'D2085.5b.5', 'D2085.5b.6', 'D2085.5b.7', 'D2085.5b.8', 'D2085.5b.9', 'D2085.5c.1', 'D2085.5d.1', 'D2085.5e.1', 'D2085.5f.1', 'D2085.5g.1', 'D2085.5g.2', 'D2085.5g.3', 'D2085.5h.1', 'D2085.5i.1', 'D2085.5j.1', 'D2085.5k.1', 'D2085.5l.1', 'D2085.5m.1']",23
6097,WBGene00008431,['D2085.6.1'],1
6098,WBGene00008432,['D2085.7a.1'],1
6099,WBGene00008433,['D2089.2.1'],1
6100,WBGene00008434,['D2089.3.1'],1
6101,WBGene00008435,"['DH11.1a.1', 'DH11.1b.1', 'DH11.1c.1', 'DH11.1c.2', 'DH11.1c.3', 'DH11.1c.4']",6
6102,WBGene00008436,['DH11.2.1'],1
6103,WBGene00008438,"['DH11.5b.1', 'DH11.5c.1', 'DH11.5d.1', 'DH11.5e.1']",4
6104,WBGene00008439,['DY3.6.1'],1
6105,WBGene00008440,['DY3.8.1'],1
6106,WBGene00008441,"['E01B7.1.1', 'E01B7.1.2']",2
6107,WBGene00008442,['E01B7.2.1'],1
6108,WBGene00008443,"['E01F3.1a.1', 'E01F3.1b.1', 'E01F3.1c.1', 'E01F3.1d.1', 'E01F3.1e.1', 'E01F3.1f.1', 'E01F3.1g.1', 'E01F3.1h.1', 'E01F3.1i.1', 'E01F3.1j.1']",10
6109,WBGene00008444,"['E01G4.1a.1', 'E01G4.1b.1']",2
6110,WBGene00008446,"['E01G4.3a.1', 'E01G4.3b.1', 'E01G4.3c.1']",3
